status,product_id,category,path,size,error
success,B0C7BQB6X3,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C7BQB6X3.jpg,16986.0,
success,B0838XGDSM,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0838XGDSM.jpg,13588.0,
success,B0CCMHC3Q2,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CCMHC3Q2.jpg,21454.0,
success,B0C7VW8NGH,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C7VW8NGH.jpg,17962.0,
success,B0BMQ3DQ4V,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BMQ3DQ4V.jpg,10952.0,
success,B08LW46N5M,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08LW46N5M.jpg,22846.0,
success,B0CCC2CD36,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CCC2CD36.jpg,15326.0,
success,B07P73TZQ5,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07P73TZQ5.jpg,18590.0,
success,B0B9CHYY8V,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0B9CHYY8V.jpg,20985.0,
success,B01N1ZVYDM,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B01N1ZVYDM.jpg,14011.0,
success,B0C5BHFZDN,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C5BHFZDN.jpg,24505.0,
success,B0BP8GC6LC,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BP8GC6LC.jpg,31985.0,
success,B0BQRY38KH,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BQRY38KH.jpg,19056.0,
success,B07Z4F61YB,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07Z4F61YB.jpg,24399.0,
success,B09RWYDCX9,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09RWYDCX9.jpg,29534.0,
success,B000QY696E,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B000QY696E.jpg,20607.0,
success,B0BPYS7L3K,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BPYS7L3K.jpg,16944.0,
success,B0CCRB5KS5,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CCRB5KS5.jpg,20456.0,
success,B0C9ZX6726,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C9ZX6726.jpg,17429.0,
success,B09ZP6RLKS,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09ZP6RLKS.jpg,20921.0,
success,B09687GNPB,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09687GNPB.jpg,19796.0,
success,B092ZXKCDH,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B092ZXKCDH.jpg,19028.0,
success,B09L1F4YTJ,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09L1F4YTJ.jpg,11811.0,
success,B0B1CT55N5,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0B1CT55N5.jpg,14601.0,
success,B08HMPXZ45,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08HMPXZ45.jpg,15353.0,
success,B0BXNM4F16,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BXNM4F16.jpg,15030.0,
success,B09YV3D1PK,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09YV3D1PK.jpg,23060.0,
success,B0BZD653HD,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BZD653HD.jpg,23297.0,
success,B08Y6JH4K6,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08Y6JH4K6.jpg,18613.0,
success,B08BKQM2LH,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08BKQM2LH.jpg,14316.0,
success,B07PYLMX8N,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07PYLMX8N.jpg,19470.0,
success,B0BS3K16HH,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BS3K16HH.jpg,18195.0,
success,B002703FB2,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B002703FB2.jpg,18882.0,
success,B0BJVPVXZQ,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BJVPVXZQ.jpg,10297.0,
success,B0CGMYMTLJ,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CGMYMTLJ.jpg,27910.0,
success,B09CYK9Z2L,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09CYK9Z2L.jpg,18419.0,
success,B08F55N8XL,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08F55N8XL.jpg,22543.0,
success,B08GWW9LWJ,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08GWW9LWJ.jpg,24731.0,
success,B01M0SDFV3,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B01M0SDFV3.jpg,5229.0,
success,B0CH3G3X5M,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CH3G3X5M.jpg,22112.0,
success,B09R4WFHGW,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09R4WFHGW.jpg,29909.0,
success,B0CBX1QJ71,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CBX1QJ71.jpg,17498.0,
success,B00CMM4WBM,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B00CMM4WBM.jpg,22379.0,
success,B07PD25GYB,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07PD25GYB.jpg,15206.0,
success,B084L2ZBYR,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B084L2ZBYR.jpg,17603.0,
success,B0C6M88M4N,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C6M88M4N.jpg,12803.0,
success,B0B93J7851,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0B93J7851.jpg,25538.0,
success,B0BPJMC2SP,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BPJMC2SP.jpg,28420.0,
success,B09175PDGM,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09175PDGM.jpg,20873.0,
success,B092HXMBNN,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B092HXMBNN.jpg,10847.0,
success,B0BCNXJJ7K,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BCNXJJ7K.jpg,18379.0,
success,B07RXS4Z6C,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07RXS4Z6C.jpg,20599.0,
success,B0BHYXCCNF,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BHYXCCNF.jpg,8282.0,
success,B09XDQRM8L,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09XDQRM8L.jpg,15863.0,
success,B0CDK4JLYJ,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CDK4JLYJ.jpg,19839.0,
success,B09HDT42XQ,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09HDT42XQ.jpg,23149.0,
success,B0C2D91SDJ,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C2D91SDJ.jpg,17587.0,
success,B00JDE6NP0,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B00JDE6NP0.jpg,20540.0,
success,B0C37CWR24,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C37CWR24.jpg,15677.0,
success,B09GLNK9RV,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09GLNK9RV.jpg,19578.0,
success,B09VGW9TKL,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09VGW9TKL.jpg,19499.0,
success,B08MB76VYJ,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08MB76VYJ.jpg,11311.0,
success,B0CHQVDC86,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CHQVDC86.jpg,7700.0,
success,B07Q5MKCC8,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07Q5MKCC8.jpg,21525.0,
success,B0C6MH77WR,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C6MH77WR.jpg,26498.0,
success,B0CC27FF55,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CC27FF55.jpg,14834.0,
success,B0BVDR5KQT,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BVDR5KQT.jpg,12957.0,
success,B00N3T3N22,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B00N3T3N22.jpg,14912.0,
success,B0B8C2VD8F,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0B8C2VD8F.jpg,21132.0,
success,B08KY26747,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08KY26747.jpg,21710.0,
success,B076XTYZX1,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B076XTYZX1.jpg,21247.0,
success,B08MN5NWW3,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08MN5NWW3.jpg,22600.0,
success,B08KXM7X2N,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08KXM7X2N.jpg,21648.0,
success,B09NLQZ1CN,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09NLQZ1CN.jpg,24742.0,
success,B0CHN61X92,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CHN61X92.jpg,11013.0,
success,B0BRZRMVCX,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BRZRMVCX.jpg,22246.0,
success,B01N2RY5D3,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B01N2RY5D3.jpg,18772.0,
success,B0C148V2LF,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C148V2LF.jpg,28227.0,
success,B07X6NQ7FW,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07X6NQ7FW.jpg,15089.0,
success,B088DFRD8X,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B088DFRD8X.jpg,19709.0,
success,B0CBMNMXP2,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CBMNMXP2.jpg,18848.0,
success,B0731QW6MG,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0731QW6MG.jpg,21970.0,
success,B07KRR8RBX,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07KRR8RBX.jpg,22685.0,
success,B00KTVDKW0,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B00KTVDKW0.jpg,14848.0,
success,B086SMTR9N,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B086SMTR9N.jpg,15987.0,
success,B08BS7SW2J,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08BS7SW2J.jpg,14633.0,
success,B09MHT6X17,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09MHT6X17.jpg,13469.0,
success,B08MBNDNSM,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08MBNDNSM.jpg,10740.0,
success,B0936NCP3P,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0936NCP3P.jpg,19493.0,
success,B06WGP1SBG,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B06WGP1SBG.jpg,21478.0,
success,B0BFHGYH7C,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BFHGYH7C.jpg,17600.0,
success,B08DK8DK9T,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08DK8DK9T.jpg,18604.0,
success,B0C2YS2XZY,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C2YS2XZY.jpg,17936.0,
success,B099ZY7XLV,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B099ZY7XLV.jpg,25918.0,
success,B07TF5BP4V,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07TF5BP4V.jpg,24787.0,
success,B0CBK4G8ZB,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CBK4G8ZB.jpg,10046.0,
success,B0C5H9Y36W,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C5H9Y36W.jpg,21618.0,
success,B08FY3GDX3,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08FY3GDX3.jpg,18855.0,
success,B09KTS68SN,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09KTS68SN.jpg,22084.0,
success,B0CCY1CX73,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CCY1CX73.jpg,15929.0,
success,B0C2YBXR28,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C2YBXR28.jpg,18609.0,
success,B09GJ9Q6FY,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09GJ9Q6FY.jpg,12345.0,
success,B0CD88Q7BB,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CD88Q7BB.jpg,19733.0,
success,B077WXBCHV,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B077WXBCHV.jpg,19159.0,
success,B09LBLWLZ9,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09LBLWLZ9.jpg,18125.0,
success,B0C6NCRMMN,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C6NCRMMN.jpg,19611.0,
success,B07YCG7RJM,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07YCG7RJM.jpg,25418.0,
success,B09DTJZDLD,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09DTJZDLD.jpg,17109.0,
success,B0B81Z7PLX,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0B81Z7PLX.jpg,13656.0,
success,B0BJ6HFC6D,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0BJ6HFC6D.jpg,14542.0,
success,B07K19XKMP,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07K19XKMP.jpg,14128.0,
success,B082MRF3DT,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B082MRF3DT.jpg,12865.0,
success,B00I8B24C0,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B00I8B24C0.jpg,7712.0,
success,B07ZFKH9NW,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B07ZFKH9NW.jpg,26188.0,
success,B0CDVTL93P,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0CDVTL93P.jpg,17832.0,
success,B0C9SWXCH9,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C9SWXCH9.jpg,18676.0,
success,B09YH2Q7WK,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B09YH2Q7WK.jpg,29617.0,
success,B08GM93BR7,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B08GM93BR7.jpg,21410.0,
success,B0C784NT5F,Toys,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Toys\B0C784NT5F.jpg,25023.0,
success,B08KXX7763,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B08KXX7763.jpg,11774.0,
success,B07P8RYYY7,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07P8RYYY7.jpg,10943.0,
success,B09VCMWWXW,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09VCMWWXW.jpg,13252.0,
success,B002J7A07U,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B002J7A07U.jpg,8105.0,
success,B0BG2D6MHC,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BG2D6MHC.jpg,15873.0,
success,B0BV5RDYS9,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BV5RDYS9.jpg,11890.0,
success,B08MXPV4RP,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B08MXPV4RP.jpg,16952.0,
success,B0B919SVSF,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0B919SVSF.jpg,21398.0,
success,B09VCM3CPK,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09VCM3CPK.jpg,11659.0,
success,B076NHSZHT,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B076NHSZHT.jpg,15622.0,
success,B07V5BDV84,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07V5BDV84.jpg,7913.0,
success,B08MK13CQQ,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B08MK13CQQ.jpg,12219.0,
success,B07MV14PJG,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07MV14PJG.jpg,7273.0,
success,B08LCCD2TM,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B08LCCD2TM.jpg,12396.0,
success,B0BZ3J72Q2,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BZ3J72Q2.jpg,15183.0,
success,B09VCMW5FR,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09VCMW5FR.jpg,10772.0,
success,B09DZTF353,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09DZTF353.jpg,12313.0,
success,B01IA7TXOI,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B01IA7TXOI.jpg,22489.0,
success,B0CG12DP7F,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0CG12DP7F.jpg,5643.0,
success,B06XBZ8LG8,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B06XBZ8LG8.jpg,12214.0,
success,B0834KNDHX,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0834KNDHX.jpg,12105.0,
success,B09PL6VBCR,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09PL6VBCR.jpg,10568.0,
success,B0CH37L1CF,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0CH37L1CF.jpg,13712.0,
success,B09Z91CY6P,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09Z91CY6P.jpg,9231.0,
success,B07K8B2PZK,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07K8B2PZK.jpg,18368.0,
success,B0C7QDHSD3,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0C7QDHSD3.jpg,10621.0,
success,B07K7SCLYN,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07K7SCLYN.jpg,10476.0,
success,B0CJBTK86R,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0CJBTK86R.jpg,11290.0,
success,B0BQJ2WZLT,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BQJ2WZLT.jpg,14570.0,
success,B07Y2V9GKW,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07Y2V9GKW.jpg,11418.0,
success,B09XBM3L5B,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09XBM3L5B.jpg,11477.0,
success,B07WR791MZ,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07WR791MZ.jpg,10522.0,
success,B098QF2DRC,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B098QF2DRC.jpg,8526.0,
success,B0BHHNNFZ6,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BHHNNFZ6.jpg,12229.0,
success,B09VCMJ4J7,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09VCMJ4J7.jpg,5753.0,
success,B0B81Q8W8V,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0B81Q8W8V.jpg,19798.0,
success,B08K7CZRXL,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B08K7CZRXL.jpg,8665.0,
success,B08JX5F31X,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B08JX5F31X.jpg,15172.0,
success,B0CHLT2BJW,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0CHLT2BJW.jpg,11197.0,
success,B0BYJDS2NW,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BYJDS2NW.jpg,10898.0,
success,B0BPWL3P3H,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BPWL3P3H.jpg,9528.0,
success,B074XDC2NV,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B074XDC2NV.jpg,17033.0,
success,B085774ZMP,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B085774ZMP.jpg,10676.0,
success,B09P4331YF,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09P4331YF.jpg,12049.0,
success,B0BTBNFTHF,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BTBNFTHF.jpg,12729.0,
success,B099RPBTDT,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B099RPBTDT.jpg,9238.0,
success,B078TS32XT,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B078TS32XT.jpg,9690.0,
success,B0B9MPMF1Z,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0B9MPMF1Z.jpg,13480.0,
success,B0BXX248N8,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BXX248N8.jpg,9594.0,
success,B09PRRSQC9,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09PRRSQC9.jpg,8821.0,
success,B0C9QHPB73,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0C9QHPB73.jpg,13591.0,
success,B09X52DK1T,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B09X52DK1T.jpg,16363.0,
success,B0994JNZ1C,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0994JNZ1C.jpg,14351.0,
success,B0963Q68LB,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0963Q68LB.jpg,7803.0,
success,B08BHZZCLN,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B08BHZZCLN.jpg,12909.0,
success,B0C3VYDNXD,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0C3VYDNXD.jpg,8841.0,
success,B0CH1GFN49,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0CH1GFN49.jpg,8848.0,
success,B0B3CTQ1V8,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0B3CTQ1V8.jpg,12256.0,
success,B016227M6Y,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B016227M6Y.jpg,8776.0,
success,B06XRH9BN8,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B06XRH9BN8.jpg,10950.0,
success,B0BNN31DN5,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BNN31DN5.jpg,10747.0,
success,B07KFCR9ZK,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07KFCR9ZK.jpg,8154.0,
success,B0BVVSRPNK,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BVVSRPNK.jpg,10087.0,
success,B001PKZWVG,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B001PKZWVG.jpg,12511.0,
success,B07H3QXC62,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07H3QXC62.jpg,9461.0,
success,B0BLB73RCK,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BLB73RCK.jpg,9530.0,
success,B0BZS4GJKT,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BZS4GJKT.jpg,12870.0,
success,B0CFTNLYQZ,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0CFTNLYQZ.jpg,6932.0,
success,B0B5WVD1S8,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0B5WVD1S8.jpg,8678.0,
success,B08HN3MDFV,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B08HN3MDFV.jpg,12301.0,
success,B0BQ4MMDD4,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BQ4MMDD4.jpg,16801.0,
success,B0C9QRKTXJ,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0C9QRKTXJ.jpg,13107.0,
success,B082GZ8NZH,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B082GZ8NZH.jpg,11266.0,
success,B07TX44QZG,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07TX44QZG.jpg,18985.0,
success,B07QTYHXTV,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B07QTYHXTV.jpg,15856.0,
success,B08NWGXMH5,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B08NWGXMH5.jpg,11483.0,
success,B0BFH6P453,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B0BFH6P453.jpg,13956.0,
success,B092476XMP,Fashion,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Fashion\B092476XMP.jpg,9703.0,
